"","X2206_WT","X2208_WT","X2260_WT","X2265_WT","X2266_WT","X2352_WT","X2354_WT","X2199_Arom","X2261_Arom","X2284_Arom","X2285_Arom","X2253_Arom","Accession","Peptides.used.for.quantitation"
"29",4207364.81,5043689.07,5268256.95,6520669.57,5625386.61,4356504.58,5847155.02,2499592.31,3228514.7,3743869.28,3387991.57,3740039.49,"P20029",31
"30",4250876.39,6015184.91,5536870.93,4031953.51,5073553.85,5640108.73,6000250.72,4334221.34,4914656.01,4965535.48,5527371.95,6445897.43,"P38647",32
"31",4430083.31,4485913.6,4543471.45,3085736.18,3616904.02,4715442.63,5038738.49,4264070.28,5548334.84,4878753.42,4646669.24,5166488.95,"Q9D0F9",30
"32",3164491.42,3893664.13,3566150.44,3080471.7,3758730.32,3998244.31,4167329.68,3441083.01,4380927.29,3891470.36,3646595.12,4571276.73,"Q01853",30
"33",2104080.83,2188826.51,2635168.57,1507633.57,1760806.16,2483203.08,2225735.67,2093763.27,2748185.97,2527295.31,2682150.77,2744342.77,"Q8CHR6",31
"34",409189.36,852752.12,946274.88,614924.16,922766.83,1052843.74,988431.81,681271.67,801761.49,1061460.73,1047267.82,1266051.93,"Q8VDD5",31
"35",35091836.95,34683205.89,38392811.38,25040704.95,31322986.96,45202720.27,43650075.53,37593375.39,48364228.05,42382728.33,41945558.17,43136218.22,"Q91Y97",35
"36",34183051.72,47261826.6,51334333.03,46926830.65,52559261.66,45587550.53,42528511.38,30267679.74,38481176.57,32982041.39,34614965.45,37408589.09,"O35490",36
"37",9611414.83,10814875.29,12503330.07,8275464.71,8844698.26,11821517.18,10680158.87,11567932.25,14617275.28,13260005.71,13512475.56,15808218.26,"P49429",31
"38",5576316.45,7234520.54,6242494.1,7096451.82,7287845.88,6269413.05,7621859.18,4168694.04,5326745.84,5652903.57,5576081.99,6165249.8,"P09103",27
"39",4829588.26,4970520,4810276.66,3099342.55,4051621.79,4735541.24,5533499.84,3173962,3352950.22,4679980.01,4119031.63,4429026.97,"Q03265",29
"40",3843580.26,4947495.37,3733623.96,4897025.43,4450982.32,4245962.8,4929576.98,2503971.93,2963567.55,3308238.73,3371695.21,3364436.3,"P27773",30
"41",658274.68,1479880.95,1329522.5,1202188.49,1621904.75,1644489.83,1737629.3,821686.75,808327.79,952959.63,988066.43,958203,"Q99PL5",28
"42",5072757.73,8595085.05,7856174.53,5951603.08,7063966.17,7988170.81,8653793.84,3842327.32,5073717.8,4840256.42,5268503.93,5861393.31,"P16331",27
"43",2902794.87,6036725.06,5868122.82,5377688.51,5942399.15,6070139.53,5078836.3,5566044.85,6448189.52,5388389.3,6113770.93,7014485.93,"P11499",29
"44",1150749.16,1207556.43,1303980.54,785795.63,1141017.94,1625455.95,1727361.43,1716973.14,2299238.2,2452164.43,2375696.93,2352734.91,"P14824",30
"45",9668356.02,10478669.2,10773313.26,7130031.06,9059406.08,12521542.04,13382546.86,10543167.29,13376531.71,12227745.39,12408664.29,15100736.67,"P17182",31
"46",14765412.04,16025409.73,16680339.53,10624505.68,13574531.65,20080786.13,19739546.4,19061514.28,22508494.43,21138967.44,24531854.56,26087200.36,"Q9QXD6",32
"47",6780688.28,8662432.79,8262080.28,5581273.44,7269925.63,9462272.89,9022059.78,7119501.11,8717349.13,8897589.33,9542636.92,11303005.66,"Q9EQ20",28
"48",1759593.42,2495277.65,2469952.82,1472175.52,1984015.19,2585525.34,2452339.3,1827778.08,2300852.89,2056994.79,2507649.18,2636188.77,"Q99K67",26
"49",1752547.52,2523911.71,2204979.52,1135909.56,1333028.52,1980687.32,2393671.75,1591193.92,1548231.12,2128442.42,2244973.39,2598750.87,"Q8BMS1",28
"50",18117457.46,26258413.86,22325009.81,18021163.18,23675306.57,26893196.65,29180523.36,17981534.61,22874058.69,23604182.47,23703519.57,25631505.51,"P10126",32
"51",4268202.15,4706326.89,4460732.12,3122179.84,3800333.34,5127757.11,5385699.3,4674401.74,6157661.14,6141622.9,5991382.83,6784709.7,"Q9JLJ2",27
"52",841119.58,1246595.3,1260756.1,944538.25,1155116.14,1503748.26,1309726.2,1104576.25,1288954.24,1225522.59,1253863.26,1503020.21,"Q02053",25
"53",13682585.83,17040018.86,18985050.25,16474604.53,21678577.7,24436282.43,21082197.36,16210056.4,17059455.56,17856287.32,19116364.16,27068452.86,"Q61176",28
"54",3390208.91,3785246.69,3660827.35,2705230.68,3260223.04,4278167.32,4195957.07,3974920.31,4864244.76,4383204.93,4438053.36,5345132.59,"Q99J08",24
"55",10183873.66,11631442.48,10586062.81,8036154.03,10606019.92,13067146.92,12508232.02,8324500.14,10730620.67,10855155.05,10978138.48,12442297.9,"P05202",26
"56",5984987.18,7758193.49,7012955.2,4486234.36,6099173.96,7163668.45,7165432.25,4016532.17,4938926.14,4068450.05,3952745.03,5052709.67,"P34914",32
"57",2324007.81,3424683.99,3545246.43,2480162.68,3439907.19,4022004.51,3930660.14,4118522.9,4913382.29,5055209.19,5788377.62,7745500.21,"Q9CZS1",28
"58",3489353.23,3579690.14,3696651.65,1854855.24,2904768.89,3924290.74,4482768.88,6182348.74,7078969.95,8720507.33,8385795.73,8933262.38,"Q9QXE0",30
"59",1538837.37,2524785.41,2078821.64,2895936.71,2516933.45,1874682.71,2408375.15,1303883.63,1738887.75,1809595.82,1885958.29,1922205.09,"P08113",25
"60",807579.7,1320989.22,1646874.62,1645031.34,1955762.84,2599656.85,3762743.61,1335121.39,2099879.31,1859738.67,1820655.6,3094693.75,"P05784",25
"61",4547313.54,4711870.66,4162183.09,3720399.64,4415811.75,5486631.8,5913489.41,3748314.9,4940213.34,4969624.71,5206331.43,5809774.46,"P06151",25
"62",3681231.93,4083531.55,4822570.12,2646731.41,3185412.46,5361199.06,5478190.57,6180027.32,7813124.94,6327463.82,6573540.22,7107506.11,"Q8VC12",25
"63",5285293.91,6254969.14,6443547.44,4595848.76,5974089.95,7345204.05,7181168.09,5057716.49,5871225.16,6478115.11,6479724.51,6982763.99,"Q91XD4",24
"64",1508064.31,1892870.05,1789415.83,1165739.74,1485262.21,1570288.13,1846679.38,1397554.12,1615676.81,1633527.67,1748488.67,2095924.48,"P51660",24
"65",1176292.03,1287475.1,1527710.01,859627.29,1240566.2,1107641.26,1273818.3,1029843.69,1270181.96,1307586.18,1574390.34,1434014.7,"Q9QXD1",25
"66",13606916.67,15062403.43,13327932.47,9961809.92,13071207.44,16953035.49,16625270.03,8889248.53,11570901.8,11687139.5,12829797.88,12374694.8,"P70694",25
"67",7921400.56,8319317.29,8406577.87,5559127.23,6918010.83,8521526.84,8632884.45,5221625.91,5146072.09,6739408.28,7049380.68,7628278.21,"P56480",28
"68",3249808.56,3641688.83,3977601.39,2465704.21,3340312.22,4113660.59,4215085.16,3756163.84,5004264.2,4212456.54,4033706.29,4734243.88,"Q9EQF5",21
"69",10156693.24,12948936.2,11984170.15,8605774.89,10149669.35,14192371.68,12996620.78,9704620.28,12766640.97,11742475.75,13842311.21,15051299.9,"P11725",28
"70",10708998.76,12933182.22,12280411.7,9198268.26,11113545.14,13954344.8,13895162.81,9383546.2,12711227.43,10774284.14,11036697.87,13939653.05,"Q64442",28
"71",9995323.86,12144236.6,11496330.37,8329568.75,10630473.27,12428103.52,12377449.09,10000102.32,12607167.7,12299173.52,12823820.26,15392028.47,"Q99LC5",21
"72",5095041.2,5069580.64,5304891.39,3369910.64,4327865.66,5964448.83,5821014.58,4824054.98,6372226.86,6228049.47,6776737.59,7046350.38,"Q8BH00",23
"73",2598382.15,3325691.63,3691579.94,2381631.93,2936441.22,3509960.95,3884569.68,2666843.88,3177211.52,2552278.44,3116646.24,3194811.03,"Q91ZJ5",23
"74",3010120.01,3715462.26,3132675.2,2706197.1,3603223.5,3347465.47,3532202.77,2554608.08,3253737.12,3285388.1,3927661.31,4379766.97,"P61922",23
"75",805840.09,1692565.45,1503245.78,1479198.21,1697794.2,1680741.54,1443814.95,1565368.78,2006110.86,1557722.7,1687132.01,1973560.35,"P07901",21
"76",879974.84,1723898.69,1474651.24,2078976.47,2380494.41,1593061.86,1516242.82,863086.84,1074576.61,755385.84,1114451.03,1590298.91,"Q9Z2V4",23
"77",901881.06,1436755.44,1490508.59,1053358.86,1390371.92,1633329.57,1397812.01,1150948.37,1451142.82,1440292.28,1500111.62,1857163.97,"Q91ZA3",21
"78",530373.32,788024.54,783609.39,694156.77,835073.35,800079.18,1017248.68,501063.6,609446.42,722904.12,629884.85,713955.09,"Q8VDJ3",21
"79",17837124.12,19901528.24,20203301.19,14445480.58,18769882.79,23015042.41,25005809.61,27388099.07,33185287.34,35042922.59,35997750.27,42995496.18,"P00329",23
"80",5495916.09,6668275.03,6439572.48,4827747.44,5929074.02,7097083.55,6586004.44,3958997.12,5359889.28,4280876.99,4676402.74,5914165.63,"Q9DBF1",22
"81",6162948.72,7069189.67,7714823.69,5891818.25,6614701.03,8608636.91,8395087.17,6147519.97,7999869.21,7501023.79,8543659.01,9406728.01,"O09173",21
"82",5444826.8,7590540.92,5990852.56,5074066.98,7061064.07,6696943.54,7138737.73,4318959.32,5771072.04,5932714.18,6475444.46,7047150.82,"Q91VA0",21
"83",985851.77,1481338.82,1222522.6,740620.59,1156765.63,1651240.9,1716702.76,1180243.69,1234308.97,1403815.74,1481395.55,2101522.3,"P50544",20
"84",3406916.6,4020791.22,3643121.25,2785464.03,3187599.01,4066979.75,4120955.89,3154475.19,4036699.97,4011657.92,4146241.94,4904180.06,"Q99KI0",24
"85",2520736.6,1528290.62,1744810.02,961496.96,1366353.64,1841537.32,2241190.74,3167077.91,3812652.31,3545971.6,3150307.43,3116709.47,"P06801",21
"86",1218532.45,1548496.34,1731614.72,1556436.43,1695656.55,1478133.07,1636828.73,936038.53,1379406.35,893780.02,1162458.61,1203131.26,"O70475",20
"87",1226978.43,1479455.04,1289663.96,1429905.88,1394690.65,1228584.91,1406623.47,939309.23,1234103.26,1427343.67,1264201.44,1405128.98,"O08601",22
"88",502883.77,556030.6,731558.36,637983.64,566833.23,943607.53,1302817.02,884671.86,1043190.59,1075923.51,762362.11,1891456.47,"P01027",20
"89",1029812.51,995342.06,985136,966887.86,1087408.77,958811.66,1525031.95,590820.41,883802.96,1028984.43,881931.5,849360.5,"Q78PY7",20
"90",421780.79,745757.75,773606.33,622321.06,787899.33,816949.24,711215.81,542182.05,642699.42,575910.05,642114.34,693606.82,"Q8CGC7",21
"91",464744.4,572450.83,591565.22,496854.23,528117.33,615624.77,597411.93,423962.75,532852.85,554421.88,590938.94,630998.77,"Q8BGQ7",21
"92",113786158.7,116322447.3,91512911.62,69509055.98,94285132.09,105448181.6,115859442,47247655.08,61258648.26,38570440.01,48187741.96,44174724.27,"P16015",23
"93",15338524.6,18420920.39,17663927.49,12679392.87,15791695.12,20649312.19,18041620.02,10096969.23,14608432.25,6712025.5,7520296.6,8420008.33,"P24549",20
"94",11391316.16,11330374.76,12576232.55,8676898.97,9811570.42,12406984.68,12676930.67,9715998.33,13315585.14,12082875.6,13733135.22,14401692.6,"O08709",20
"95",2820365.58,3058350.41,3275315.82,1916236.85,2478864.69,3610280.89,3743697.93,3508388.15,4396383.91,4308437.88,4289894.6,4856767.84,"P50431",21
"96",1682591,2035699.43,2302365.04,1927950.62,1771905.55,3645649.06,4676043.89,2560200.78,2688446.5,2776897.01,2027542.47,4899538.39,"Q61838",19
"97",4138510.7,3881227.16,3498802.27,1984100.64,3096093.93,4254164.98,4128195.38,4720045.46,6385301.01,6861642.52,6592714.18,7846073.8,"Q8QZT1",21
"98",3638681.71,4199587.59,4146225.29,2658023.73,3068890.42,4045354.51,4528019.82,3912251.04,4140393.12,4410340.33,4980824.8,5305660.39,"Q8CHT0",19
"99",3110546.94,4368258.08,5385943.29,4984642.17,5190155.18,5268852.58,4936370.81,4187269.56,4524289.59,4678408.89,4594658,5924494.48,"P63017",22
"100",1812908.93,2046431.53,1939666.9,1438123.39,1807463.15,2210099.75,2035865.52,1967164.87,2245094.58,2419889.63,3030065.57,3269579.24,"Q8R164",20
"101",3810970.97,4556863.28,4506631.66,2905634.43,3845870.85,5056267.7,5504507.27,4439706.41,5869281.2,5289865.59,5390971.03,6419831.35,"Q8CAY6",21
"102",3041961.22,3001933.53,3846478.79,2957880.21,3051109.39,3525408.68,3843406.49,3536055.72,4089683.16,4015259.75,4057728.77,5226221.59,"Q78JT3",21
"103",1512610.62,2108368.58,1959359.01,1281754.22,1677812.06,2191959.81,2351241.18,1421156.54,1732382.85,1660024.03,1827908.07,2051865.17,"A2ATU0",21
"104",724732.26,1132787.65,1407176.66,1378660.71,1709424.12,2282497.7,3217117.17,1099339.75,1602142.73,1419509.14,1362509.92,2464275.76,"P11679",19
"105",813512.79,1064836.03,819436.41,1049197.57,983356.73,869705.76,1043528.93,554916.93,652154.57,745388.79,754670.8,707421.1,"P08003",20
"106",475860.64,799356.63,840089.89,603866.45,701358.66,888814.75,671608.75,673169.84,890160.83,787648.11,780338.03,924693.03,"P80318",18
"107",358999.88,483341.75,589540.93,278540.76,514499.83,426193.15,709882.15,373379.8,449696.31,650033.43,511542.88,741921.79,"Q68FD5",19
"108",9275779.84,11926290,12720264.08,11098110.62,11993539.43,14189113.11,12770259.88,13615011.12,17167666.4,17150553.94,17622449.4,21231539.74,"P35700",20
"109",8775903.63,10426218.98,9847754.64,7706116.03,9210202.44,11494869.6,11666709.06,9167202.32,10359639.37,10419255.98,10279014.64,12578374.63,"P17751",18
"110",6462271.39,7555164.16,7932986.39,5991636.51,6696330.57,8252089.95,7944902.82,6226920.04,7909445.75,7029523.32,7020973.89,8647448.22,"P09411",23
"111",3755731.55,6058110.08,5095050.65,5124820.65,5133560.4,5651411.21,5158980.47,4013631.39,5220269.34,4412544.58,4621451.29,4560330.58,"P15105",22
"112",2623588.02,2908454.32,3181231.01,2148786.42,2733791.24,3409935.48,3236461.89,2899044.66,3707125.59,3283344.83,3593963.57,3826683.68,"P55264",20
"113",2921513.77,3279865.01,3188897.13,2077163.48,2770724.33,3567428.06,3683976.73,3968247.73,4562077.04,4301539.54,4676921.16,5839152.52,"P45952",22
"114",2868873.34,3374675.14,3347125.49,2147001.42,2774062.31,4214737.83,3883575.6,4107850.74,4352333.18,4043856.66,4234074.88,5058690.17,"Q8VC30",20
"115",772094.19,1333726.92,1656679.06,1583723.84,1199847.74,2664684.18,3083721.35,1486566.17,1217077.93,1273870.88,900754.29,3063822.97,"Q00623",18
"116",1981521.29,2593001.68,2281403.46,1864503.63,2623961.94,2594973.77,2571584.44,1723629.06,2243164.98,1810032.06,2079338.2,3105931.13,"Q8VCW8",18
"117",2226628.56,2383889.58,2471140.25,2375949.09,2700125.15,2907032.09,2759818.3,1963230.24,2447522.13,1959868.43,2178272.96,2934978.45,"Q9JII6",18
"118",1163840.39,1385023.77,1365484.16,999082.22,1185748.13,1493742.68,1446335.85,1579243.44,1929162.3,1997620.88,1958300.7,2749198.06,"P54071",19
"119",224879.67,586270.59,481017.12,397339.35,425339.87,503693.83,351326.24,435251.56,419067.94,365875.21,508369.7,632760.14,"Q3UQ44",18
"120",29268952.35,30745154.59,28847499.49,23430812.1,35382775.84,28246075.55,31991209.96,26559849.05,35800236.08,35235931.58,30253953.59,35942760.19,"P12710",24
"121",3876585.63,3839802.36,3897047.11,2919439.73,3983696.2,4615682.8,6455148.38,3328345.79,4240817.63,5577894.83,4938568.11,5240504.83,"P25688",18
"122",4667399.11,5713001.52,5275121,3939285.19,4913816.22,6162092.19,6799184.94,4205793.3,5552247.68,5330047.65,5664712.35,6538837.38,"P28474",18
"123",2787033.58,3689003.14,2824339.95,3393949.03,3381824.5,2920848.42,4002032.58,1592583.68,2185683.63,2585478.6,2566680.66,2791602.61,"P14211",17
"124",1632588.63,999720.45,1350134.52,679579.63,835489.14,1417880.73,1647197.93,1811193.42,2413478.05,2532615.35,2039912.53,2052549.44,"P53657",17
"125",1726173.87,2024283.05,1275153.93,1208469.57,1485384.84,1418852.07,1454439.14,865169.4,1148476.05,1472350.26,1526609.94,1508943.81,"Q9WU19",21
"126",959647.15,1128725.39,1225795.48,989313.52,1070937.28,1355139.16,1195944.83,1053395.25,1320461.8,1542111.19,1629108.94,1697618.26,"Q8R0F9",17
"127",364713.75,661101.62,531027.28,438107,631156.89,674610.9,654036.88,462639.02,481484.19,585678.89,666917.84,882786.77,"Q8CGK3",16
"128",20220811.47,24702700.83,28394459.35,19943950.96,22692309.93,30689077.88,29530160.23,20796807.59,26579194.99,23051508.45,24466011.19,30533505.46,"P16858",21
"129",7654924.45,9450174.49,9689325.6,6814057.97,8604650.11,9967930.35,8606575.3,8104928.7,9560678.9,9199806.25,9787844.14,11925080.67,"Q9DCW4",18
"130",5821327.03,5512299.87,8514577.46,3196927.59,4007252.96,7963913.44,6828497.07,9455021.1,11097491.3,9929083.28,11724108.45,11087999.24,"Q91X83",17
"131",8723491.06,10168428.08,10351861.56,7959720.2,9812832.82,10726626.7,10819401.56,8433546.32,9883660.18,9865208.8,10234374.76,12797061.01,"P08249",18
"132",3919979.96,5028241.73,4682290.94,3480187.36,4095478.54,5186650.49,5084428.71,4136054.72,4805207.81,5238137.93,5191135.03,6598241.48,"Q8BH95",17
"133",1685256.05,2018414.35,1460712.53,1017003.25,1329368.23,1438903.4,2140970.64,1370721.89,2049741.19,2294396.04,1975304.56,1974512.59,"Q8VCT4",16
"134",1890190.86,2057934.9,2120345.59,1232100.33,1675581.26,1996810.91,2317205.76,1854345.1,2295786.9,2248472.77,2429010.68,2609757.65,"Q9DCM2",18
"135",2351442.8,2749392.54,2615160.54,1743710.19,2394298.42,3095750.37,3052367.43,2334487.76,2892752.39,2794609.27,3201646.72,3881483.01,"Q9Z2I8",16
"136",1771361.04,1987452.35,2377544.17,1580183.32,2013613.01,2430692.59,2170036.98,1982238.3,2720511.05,2157216.47,2194808.38,2434492.49,"Q8QZR5",16
"137",1394812.62,2063080.38,1903754.42,1428616.22,1681599.25,2088495.23,2112852.72,1519186.09,1931121.77,1916119.52,2102380.8,2446098.1,"Q9Z2I9",16
"138",1374298.16,2121013.56,1883443.14,1725281.49,1834113.27,2191911.54,1945137.09,1314496.2,1644508.35,1661722.19,1574368.57,1685883.12,"Q9D8N0",16
"139",10630845.27,12495906.36,12630575.8,9107085.27,10095754.51,14228686.16,13322785.27,10144122.37,13060160.13,11077594.32,11789796.61,13422322.22,"P14152",15
"140",6625328.56,7554304.07,7049624.49,4925199.79,6096022.99,7516420.92,8051390.6,7020089.87,8694923.05,8838300.05,9135630.16,8612997.62,"Q9WVL0",19
"141",3104012.23,3294582.27,3030732.17,2142786.78,2837326.63,4034690.1,3628262.62,3574859.51,3886619.41,4008294.8,4280384.73,5463442.77,"Q61425",19
"142",2551887.91,2790216.38,2654918.11,2064070.6,2685073.36,2930680.76,2988197.52,2107238.22,2845944.22,2481811.54,2431097.27,2924468.4,"P13707",17
"143",2896088.43,2951090.75,3005747.86,2273157.22,2976243.06,3334317.7,2972552.14,2325602.16,2805487.87,2910771.14,3047378.05,3747110.46,"Q07417",18
"144",2450164.25,3342386.44,3684791.57,4723832.2,3897866.78,5270365.83,6921321.07,2182184.75,2308165,2410064.85,1566553.38,4970258.75,"P07759",16
"145",1353958.43,1477815.08,1336409.04,869783.45,1199821.44,1627033.06,1519853.84,1411002.15,1815632.62,1912291.99,2125537.89,2739691.46,"P51174",17
"146",1002380.98,1030401.39,1146653.73,618023.4,676339.76,1255257.27,1343983.34,1915917.02,2216865.68,2210437.85,2405029.61,2726099.82,"Q8VCX1",15
"147",1915388.26,2357072.25,2407497.22,1826658.18,2141734.78,2521909.37,2521803.93,1574666.52,1926676.43,1741571.05,2024592.32,2167690.9,"P97807",17
"148",1251081.81,1444215.91,1289725.92,1069236.09,1383255.78,1514812.37,1594368.01,693161.44,781766.19,687763.44,908937.36,1192368.53,"Q91XE0",15
"149",877718.2,1037129.95,955996.59,736517.57,901644.48,1041057.27,1073450.58,791489.92,1159440.8,1028126.3,987837.39,1201863.43,"Q9DBB8",15
"150",318240.15,1080858.3,534282.47,449394.26,1680799.17,2031212.73,650438.77,1020045.78,655636.07,466401.14,766147.01,1459957.61,"Q9CPY7",15
"151",1334233.02,1233487.19,1494047.68,885394.18,1161837.31,1361314.89,1558316.09,1302670.81,1637845.37,1525549.33,1296054.36,1538444.63,"Q9D6Y9",15
"152",663136.37,744860.61,770773.85,529153.18,721489.95,823358.03,878050.1,423855.9,623136.32,561051.1,585619.08,613045.66,"O55060",15
"153",951770.76,1370799.58,1230042.96,917414.58,1239186.31,1331917.93,1378124.11,1039458.85,1223361.79,1267653.78,1447151.85,1685561.97,"Q99MN9",15
"154",525455.92,620865.22,661492.45,409748.61,480153.96,758234.72,692615.46,963294.59,1285754.97,1203630.8,1390049.26,1405632.59,"O88428",16
"155",558105.11,829895.4,792223.34,676521.62,794123.68,907959.19,809784.2,721907.66,906471.24,822194.54,834474.74,953884.95,"P80314",15
"156",424893.34,594430.76,667549.51,535112.84,867886.9,808237.53,1160613.1,405799.01,462183.53,537850.58,348410.58,705674.96,"P41216",15
"157",10416599.04,12497669.19,12155371.71,12128275.76,13978773.81,13163123.85,14942097.1,10332941.46,12648559.77,9685545.17,11272277.58,12338823.06,"P10649",22
"158",8778666.44,10803769.34,9242646.32,7025050.51,8471545.17,10423980.84,10229762.3,8971627.63,11877749.44,11042121.48,12058424.53,12889491.18,"P35505",17
"159",1264215.2,1522343.58,1750444.32,1207404.31,1209444.2,1395634.05,1399481.95,1218003.77,1674517.37,1513767.51,2156440.13,2072927.56,"P29758",15
"160",2319548.67,2423512.16,2345087.68,1421994.63,1886655.25,2470020.96,2539576.36,2125912.61,2493505.48,2249239.62,2946862.28,3306970.6,"Q60759",14
"161",1910010.27,2176307.05,1940906.25,1730837.78,1959456.4,2264604.7,2504054.68,1208461.87,1754718.09,1564160.03,1520873.15,1725133.55,"Q91Z53",13
"162",895226.26,990971.78,1060189.64,660045.95,786113.94,1158655.86,1041242.89,1408115.61,1643708.67,1292105.48,1399332.02,1734415.06,"P48758",14
